batsmen,bowler,balls,delivery,0s,1s,2s,3s,4s,5s,6s
Shoaib Akhtar,Dwayne Bravo,1,2,1,1,0,0,0,0,0
Shoaib Akhtar,RR Raje,2,1,1,1,0,0,0,0,0
Shoaib Akhtar,RR Raje,2,2,1,1,0,0,0,0,0
Shoaib Malik,A Nehra,2,2,0,1,0,0,0,0,0
Shoaib Malik,A Nehra,2,5,0,1,0,0,0,0,0
Shoaib Malik,B Lee,3,4,0,1,0,0,1,0,0
Shoaib Malik,B Lee,3,5,1,1,0,0,1,0,0
Shoaib Malik,B Lee,3,6,1,1,0,0,1,0,0
Shoaib Malik,DJ Thornely,4,1,1,1,0,0,1,0,0
Shoaib Malik,DJ Thornely,4,4,1,1,0,0,1,0,0
Shoaib Malik,DJ Thornely,4,5,1,2,0,0,1,0,0
Shoaib Malik,DW Steyn,1,1,1,2,0,0,1,0,0
Shoaib Malik,Dhawal Kulkarni,7,1,1,2,0,0,1,0,0
Shoaib Malik,Dhawal Kulkarni,7,2,1,2,1,0,1,0,0
Shoaib Malik,Dhawal Kulkarni,7,3,1,2,1,0,1,0,0
Shoaib Malik,Dhawal Kulkarni,7,5,1,2,1,0,1,0,0
Shoaib Malik,Dhawal Kulkarni,7,6,1,1,1,0,1,0,0
Shoaib Malik,Dwayne Bravo,4,1,1,1,1,0,1,0,0
Shoaib Malik,Dwayne Bravo,4,2,1,1,1,0,1,0,0
Shoaib Malik,Dwayne Bravo,4,4,1,1,1,0,1,0,0
Shoaib Malik,Dwayne Bravo,4,5,1,1,1,0,1,0,0
Shoaib Malik,IK Pathan,3,1,1,1,1,0,1,0,0
Shoaib Malik,IK Pathan,3,6,1,1,1,0,1,0,0
Shoaib Malik,IK Pathan,3,7,1,1,1,0,1,0,0
Shoaib Malik,JA Morkel,2,2,1,1,1,0,1,0,0
Shoaib Malik,JA Morkel,2,6,1,1,1,0,1,0,0
Shoaib Malik,JR Hopes,1,6,1,1,1,0,1,0,0
Shoaib Malik,L Balaji,1,1,1,1,1,0,1,0,0
Shoaib Malik,P Kumar,3,2,1,1,1,0,1,0,0
Shoaib Malik,P Kumar,3,5,1,1,1,0,1,0,0
Shoaib Malik,P Kumar,3,6,1,1,1,0,1,0,0
Shoaib Malik,Piyush Chawla,4,3,1,1,1,0,1,0,0
Shoaib Malik,Piyush Chawla,4,4,1,1,1,0,1,0,0
Shoaib Malik,Piyush Chawla,4,5,1,1,1,0,1,0,0
Shoaib Malik,Piyush Chawla,4,6,1,1,1,0,1,0,0
Shoaib Malik,RR Raje,2,3,1,1,1,0,1,0,0
Shoaib Malik,RR Raje,2,6,1,1,1,0,1,0,0
Shoaib Malik,S Sreesanth,3,1,1,1,1,0,1,0,0
Shoaib Malik,S Sreesanth,3,2,1,1,1,0,1,0,0
Shoaib Malik,S Sreesanth,3,4,1,1,1,0,1,0,0
Shoaib Malik,SM Pollock,1,1,1,1,1,0,1,0,0
Shoaib Malik,ST Jayasuriya,2,3,1,1,1,0,1,0,0
Shoaib Malik,ST Jayasuriya,2,5,1,1,1,0,1,0,0
Shoaib Malik,VRV Singh,6,1,2,1,1,0,1,0,0
Shoaib Malik,VRV Singh,6,2,1,1,1,0,1,0,0
Shoaib Malik,VRV Singh,6,3,1,1,1,0,1,0,0
Shoaib Malik,VRV Singh,6,4,1,1,1,0,1,0,0
Shoaib Malik,VRV Singh,6,5,1,1,1,0,1,0,0
Shreevats Goswami,A Nehra,6,1,0,1,1,0,0,0,0
Shreevats Goswami,A Nehra,6,2,1,1,1,0,0,0,0
Shreevats Goswami,A Nehra,6,3,1,1,1,0,0,0,0
Shreevats Goswami,A Nehra,6,4,1,1,1,0,0,0,0
Shreevats Goswami,A Nehra,6,5,1,1,1,0,0,0,0
Shreevats Goswami,AB Agarkar,12,1,2,1,1,0,0,0,0
Shreevats Goswami,AB Agarkar,12,2,2,1,1,0,1,0,0
Shreevats Goswami,AB Agarkar,12,3,2,1,1,0,1,0,0
Shreevats Goswami,AB Agarkar,12,4,1,1,1,0,1,0,0
Shreevats Goswami,AB Agarkar,12,5,1,1,1,0,1,0,0
Shreevats Goswami,AB Agarkar,12,6,1,1,1,0,1,0,0
Shreevats Goswami,AB Agarkar,12,7,1,1,1,0,1,0,0
Shreevats Goswami,AB Agarkar,12,8,1,2,1,0,1,0,0
Shreevats Goswami,AC Thomas,3,2,1,2,1,0,1,0,0
Shreevats Goswami,AC Thomas,3,3,1,2,1,0,1,0,0
Shreevats Goswami,AC Thomas,3,4,1,2,1,0,1,0,0
Shreevats Goswami,AN Ahmed,1,6,1,2,1,0,1,0,0
Shreevats Goswami,Andre Russell,8,1,1,2,1,0,1,0,0
Shreevats Goswami,Andre Russell,8,2,1,1,1,0,1,0,0
Shreevats Goswami,Andre Russell,8,3,1,1,1,0,1,0,0
Shreevats Goswami,Andre Russell,8,4,1,1,1,0,1,0,1
Shreevats Goswami,Andre Russell,8,5,1,1,1,0,1,0,1
Shreevats Goswami,Andre Russell,8,6,1,1,1,0,1,0,1
Shreevats Goswami,Andre Russell,8,7,1,1,1,0,1,0,1
Shreevats Goswami,Andre Russell,8,8,1,1,1,0,1,0,1
Shreevats Goswami,B Lee,1,1,1,1,1,0,1,0,1
Shreevats Goswami,BJ Hodge,5,1,1,1,1,0,1,0,1
Shreevats Goswami,BJ Hodge,5,3,1,1,1,0,1,0,1
Shreevats Goswami,BJ Hodge,5,4,1,1,1,0,1,0,1
Shreevats Goswami,BJ Hodge,5,5,1,1,1,0,1,0,1
Shreevats Goswami,CK Langeveldt,10,1,1,1,1,0,1,0,1
Shreevats Goswami,CK Langeveldt,10,2,1,1,1,0,1,0,1
Shreevats Goswami,CK Langeveldt,10,3,1,1,1,0,1,0,1
Shreevats Goswami,CK Langeveldt,10,4,2,1,1,0,1,0,1
Shreevats Goswami,CK Langeveldt,10,5,1,1,1,0,1,0,1
Shreevats Goswami,CK Langeveldt,10,6,2,1,1,0,1,0,1
Shreevats Goswami,CRD Fernando,4,1,1,1,1,0,1,0,1
Shreevats Goswami,CRD Fernando,4,4,1,1,1,0,1,0,1
Shreevats Goswami,CRD Fernando,4,5,1,1,1,0,1,0,1
Shreevats Goswami,Chris Gayle,7,2,2,1,1,0,1,0,1
Shreevats Goswami,Chris Gayle,7,3,1,1,1,0,1,0,1
Shreevats Goswami,Chris Gayle,7,4,1,1,1,0,1,0,1
Shreevats Goswami,Chris Gayle,7,5,1,1,1,0,1,0,1
Shreevats Goswami,Chris Gayle,7,6,1,1,1,0,1,0,1
Shreevats Goswami,Deepak Chahar,5,1,1,1,1,0,1,0,1
Shreevats Goswami,Deepak Chahar,5,2,1,1,1,0,1,0,1
Shreevats Goswami,Deepak Chahar,5,3,1,1,1,0,1,0,1
Shreevats Goswami,Deepak Chahar,5,5,1,1,1,0,1,0,1
Shreevats Goswami,Deepak Chahar,5,6,1,1,1,0,1,0,1
Shreevats Goswami,IK Pathan,13,1,1,1,1,0,1,0,1
Shreevats Goswami,IK Pathan,13,2,2,1,1,0,1,0,1
Shreevats Goswami,IK Pathan,13,3,1,1,1,0,1,0,1
Shreevats Goswami,IK Pathan,13,4,2,1,1,0,1,0,1
Shreevats Goswami,IK Pathan,13,5,1,1,1,0,1,0,1
Shreevats Goswami,IK Pathan,13,6,1,2,1,0,1,0,1
Shreevats Goswami,Iqbal Abdulla,3,2,1,1,1,0,1,0,1
Shreevats Goswami,Iqbal Abdulla,3,4,1,1,1,0,1,0,1
Shreevats Goswami,Iqbal Abdulla,3,5,1,1,1,0,1,0,1
Shreevats Goswami,Ishant Sharma,9,1,1,1,1,0,1,0,1
Shreevats Goswami,Ishant Sharma,9,2,1,1,1,0,1,0,1
Shreevats Goswami,Ishant Sharma,9,3,2,1,1,0,1,0,1
Shreevats Goswami,Ishant Sharma,9,4,1,1,1,1,1,0,1
Shreevats Goswami,Ishant Sharma,9,5,1,1,1,1,1,0,1
Shreevats Goswami,Ishant Sharma,9,6,1,1,1,1,1,0,1
Shreevats Goswami,Ishant Sharma,9,7,1,1,1,1,1,0,1
Shreevats Goswami,JH Kallis,6,1,1,1,1,1,1,0,1
Shreevats Goswami,JH Kallis,6,2,1,1,1,1,1,0,1
Shreevats Goswami,JH Kallis,6,3,1,1,1,1,1,0,1
Shreevats Goswami,JH Kallis,6,4,1,1,1,1,1,0,1
Shreevats Goswami,JH Kallis,6,5,1,1,1,1,1,0,1
Shreevats Goswami,Javon Searles,4,1,1,1,1,1,1,0,1
Shreevats Goswami,Javon Searles,4,2,1,1,1,1,1,0,1
Shreevats Goswami,Javon Searles,4,3,1,1,1,1,1,0,1
Shreevats Goswami,Javon Searles,4,5,1,1,1,1,1,0,1
Shreevats Goswami,KP Appanna,2,2,1,1,1,1,1,0,1
Shreevats Goswami,KP Appanna,2,6,1,1,1,1,1,0,1
Shreevats Goswami,Kuldeep Yadav,4,2,1,1,1,1,1,0,1
Shreevats Goswami,Kuldeep Yadav,4,3,1,1,1,1,1,0,1
Shreevats Goswami,Kuldeep Yadav,4,4,1,1,1,1,1,0,1
Shreevats Goswami,Lungi Ngidi,9,1,1,2,1,1,1,0,1
Shreevats Goswami,Lungi Ngidi,9,2,1,2,1,1,1,0,1
Shreevats Goswami,Lungi Ngidi,9,3,1,1,1,1,1,0,1
Shreevats Goswami,Lungi Ngidi,9,5,2,1,1,1,1,0,1
Shreevats Goswami,Lungi Ngidi,9,6,2,1,1,1,1,0,1
Shreevats Goswami,M Kartik,14,1,2,1,1,1,1,0,1
Shreevats Goswami,M Kartik,14,2,2,1,1,1,1,0,1
Shreevats Goswami,M Kartik,14,3,2,1,1,1,1,0,1
Shreevats Goswami,M Kartik,14,4,1,1,1,1,1,0,1
Shreevats Goswami,M Kartik,14,5,1,1,1,1,1,0,1
Shreevats Goswami,M Kartik,14,6,1,2,1,1,1,0,1
Shreevats Goswami,M Morkel,13,1,3,2,1,1,1,0,1
Shreevats Goswami,M Morkel,13,2,1,2,1,1,1,0,1
Shreevats Goswami,M Morkel,13,3,1,1,1,1,1,0,1
Shreevats Goswami,M Morkel,13,4,1,1,1,1,1,0,1
Shreevats Goswami,M Morkel,13,5,1,2,1,1,1,0,1
Shreevats Goswami,M Morkel,13,6,1,2,1,1,1,0,1
Shreevats Goswami,M Morkel,13,7,1,2,1,1,1,0,1
Shreevats Goswami,M Ntini,10,1,1,2,1,1,1,0,1
Shreevats Goswami,M Ntini,10,2,1,2,1,1,1,0,1
Shreevats Goswami,M Ntini,10,3,2,2,1,1,1,0,1
Shreevats Goswami,M Ntini,10,4,2,2,1,1,1,0,1
Shreevats Goswami,M Ntini,10,5,2,2,1,1,1,0,1
Shreevats Goswami,M Ntini,10,6,1,2,1,1,1,0,1
Shreevats Goswami,MF Maharoof,9,1,1,2,1,1,1,0,1
Shreevats Goswami,MF Maharoof,9,2,1,1,1,1,1,0,1
Shreevats Goswami,MF Maharoof,9,3,1,1,1,1,1,0,1
Shreevats Goswami,MF Maharoof,9,4,2,1,1,1,1,0,1
Shreevats Goswami,MF Maharoof,9,5,2,1,1,1,1,0,1
Shreevats Goswami,MF Maharoof,9,6,1,1,1,1,1,0,1
Shreevats Goswami,MM Patel,4,2,1,1,1,1,1,0,1
Shreevats Goswami,MM Patel,4,4,1,1,1,1,1,0,1
Shreevats Goswami,MM Patel,4,5,1,1,1,1,1,0,1
Shreevats Goswami,MM Patel,4,6,1,1,1,1,1,0,1
Shreevats Goswami,MS Gony,9,1,2,1,1,1,1,0,1
Shreevats Goswami,MS Gony,9,2,2,1,1,1,1,0,1
Shreevats Goswami,MS Gony,9,3,2,1,1,1,1,0,1
Shreevats Goswami,MS Gony,9,4,2,1,1,1,1,0,1
Shreevats Goswami,MS Gony,9,6,2,1,1,1,1,0,1
Shreevats Goswami,Piyush Chawla,5,1,1,1,1,1,1,0,1
Shreevats Goswami,Piyush Chawla,5,2,1,1,1,1,1,0,1
Shreevats Goswami,Piyush Chawla,5,3,1,1,1,1,1,0,1
Shreevats Goswami,Piyush Chawla,5,4,1,1,1,1,1,0,1
Shreevats Goswami,Piyush Chawla,5,5,1,1,1,1,1,0,1
Shreevats Goswami,Pradeep Sangwan,6,1,1,1,1,1,1,0,1
Shreevats Goswami,Pradeep Sangwan,6,2,1,1,1,1,1,0,1
Shreevats Goswami,Pradeep Sangwan,6,3,1,1,1,1,1,0,1
Shreevats Goswami,Pradeep Sangwan,6,4,1,1,1,1,1,0,1
Shreevats Goswami,Pradeep Sangwan,6,5,1,1,1,1,1,0,1
Shreevats Goswami,Pradeep Sangwan,6,6,1,1,1,1,1,0,1
Shreevats Goswami,Prasidh Krishna,2,3,1,1,1,1,1,0,1
Shreevats Goswami,Prasidh Krishna,2,4,1,1,1,1,1,0,1
Shreevats Goswami,R Bhatia,20,1,1,2,1,1,1,0,1
Shreevats Goswami,R Bhatia,20,2,1,2,1,1,1,0,1
Shreevats Goswami,R Bhatia,20,3,1,2,2,1,1,0,1
Shreevats Goswami,R Bhatia,20,4,1,4,2,1,1,0,1
Shreevats Goswami,R Bhatia,20,5,1,2,2,1,1,0,1
Shreevats Goswami,R Bhatia,20,6,1,1,1,1,1,0,1
Shreevats Goswami,SC Ganguly,3,1,1,1,1,1,1,0,1
Shreevats Goswami,SC Ganguly,3,2,1,1,1,1,1,0,1
Shreevats Goswami,SC Ganguly,3,5,1,1,1,1,1,0,1
Shreevats Goswami,SL Malinga,3,2,1,1,1,1,1,0,1
Shreevats Goswami,SL Malinga,3,3,1,1,1,1,1,0,1
Shreevats Goswami,SL Malinga,3,4,1,1,1,1,1,0,1
Shreevats Goswami,SM Pollock,14,1,1,1,1,1,1,0,1
Shreevats Goswami,SM Pollock,14,2,1,2,1,1,1,0,1
Shreevats Goswami,SM Pollock,14,3,1,1,1,1,1,0,1
Shreevats Goswami,SM Pollock,14,4,2,1,1,1,1,0,1
Shreevats Goswami,SM Pollock,14,5,1,1,1,1,1,0,1
Shreevats Goswami,SM Pollock,14,6,1,3,1,1,1,0,1
Shreevats Goswami,Shahbaz Nadeem,5,2,1,3,1,1,1,0,1
Shreevats Goswami,Shahbaz Nadeem,5,3,1,3,1,1,1,0,1
Shreevats Goswami,Shahbaz Nadeem,5,4,1,3,1,1,1,0,1
Shreevats Goswami,Shahbaz Nadeem,5,5,1,1,1,1,1,0,1
Shreevats Goswami,Shahbaz Nadeem,5,7,1,1,1,1,1,0,1
Shreevats Goswami,Shakib Al Hasan,8,1,1,1,1,1,1,0,1
Shreevats Goswami,Shakib Al Hasan,8,2,1,1,1,1,1,0,1
Shreevats Goswami,Shakib Al Hasan,8,3,1,1,1,1,1,0,1
Shreevats Goswami,Shakib Al Hasan,8,4,2,1,1,1,1,0,1
Shreevats Goswami,Shakib Al Hasan,8,5,1,1,1,1,1,0,1
Shreevats Goswami,Shakib Al Hasan,8,6,1,1,1,1,1,0,1
Shreevats Goswami,Sunil Narine,10,1,1,1,1,1,1,0,1
Shreevats Goswami,Sunil Narine,10,2,1,2,1,1,1,0,1
Shreevats Goswami,Sunil Narine,10,3,1,1,1,1,1,0,1
Shreevats Goswami,Sunil Narine,10,4,1,1,1,1,1,0,1
Shreevats Goswami,Sunil Narine,10,5,1,2,1,1,1,0,1
Shreevats Goswami,Sunil Narine,10,6,1,2,1,1,1,0,1
Shreevats Goswami,TM Dilshan,3,1,1,1,1,1,1,0,1
Shreevats Goswami,TM Dilshan,3,4,1,1,1,1,1,0,1
Shreevats Goswami,TM Dilshan,3,5,1,1,1,1,1,0,1
Shreevats Goswami,Umesh Yadav,8,1,1,1,1,1,1,0,1
Shreevats Goswami,Umesh Yadav,8,2,1,1,1,1,1,0,1
Shreevats Goswami,Umesh Yadav,8,3,1,1,1,1,1,0,1
Shreevats Goswami,Umesh Yadav,8,4,1,1,1,1,1,0,1
Shreevats Goswami,Umesh Yadav,8,5,1,1,1,1,1,0,1
Shreevats Goswami,Umesh Yadav,8,6,1,1,1,1,1,0,1
Shreevats Goswami,V Pratap Singh,3,1,1,1,1,1,1,0,1
Shreevats Goswami,V Pratap Singh,3,2,1,1,1,1,1,0,1
Shreevats Goswami,V Pratap Singh,3,5,1,1,1,1,1,0,1
Shreevats Goswami,V Sehwag,8,1,1,1,1,1,1,0,1
Shreevats Goswami,V Sehwag,8,2,1,2,1,1,1,0,1
Shreevats Goswami,V Sehwag,8,4,1,2,1,1,1,0,1
Shreevats Goswami,V Sehwag,8,5,1,1,1,1,1,0,1
Shreevats Goswami,V Sehwag,8,6,1,1,1,1,1,0,1
Shreevats Goswami,VS Malik,9,1,2,1,1,1,1,0,1
Shreevats Goswami,VS Malik,9,2,2,1,1,1,1,0,1
Shreevats Goswami,VS Malik,9,3,2,1,1,1,1,0,1
Shreevats Goswami,VS Malik,9,4,2,1,1,1,1,0,1
Shreevats Goswami,VS Malik,9,5,2,1,1,1,1,0,1
Shreevats Goswami,VS Malik,9,6,2,1,1,1,1,0,1
Shreevats Goswami,VY Mahesh,16,1,2,1,1,1,1,0,1
Shreevats Goswami,VY Mahesh,16,2,3,1,1,1,1,0,1
Shreevats Goswami,VY Mahesh,16,3,1,1,1,1,1,0,1
Shreevats Goswami,VY Mahesh,16,4,2,1,1,1,1,0,1
Shreevats Goswami,VY Mahesh,16,5,2,1,1,1,1,0,1
Shreevats Goswami,VY Mahesh,16,6,1,1,1,1,1,0,1
Shreevats Goswami,VY Mahesh,16,7,1,1,1,1,1,0,1
Shreevats Goswami,YA Abdulla,1,1,1,1,1,1,1,0,1
Shreevats Goswami,Yusuf Pathan,7,1,1,1,1,1,1,0,1
Shreevats Goswami,Yusuf Pathan,7,2,1,1,1,1,1,0,1
Shreevats Goswami,Yusuf Pathan,7,4,1,1,1,1,1,0,1
Shreevats Goswami,Yusuf Pathan,7,5,1,1,1,1,1,0,1
Shreevats Goswami,Yusuf Pathan,7,6,1,2,1,1,1,0,1
Shreyas Gopal,Andrew Tye,6,2,1,1,0,0,0,0,0
Shreyas Gopal,Andrew Tye,6,3,1,1,0,0,0,0,0
Shreyas Gopal,Andrew Tye,6,4,1,1,0,0,0,0,0
Shreyas Gopal,Andrew Tye,6,5,1,1,0,0,0,0,0
Shreyas Gopal,Andrew Tye,6,6,1,1,0,0,1,0,0
Shreyas Gopal,Ankit Rajpoot,6,2,1,1,0,0,1,0,0
Shreyas Gopal,Ankit Rajpoot,6,3,1,1,1,0,1,0,0
Shreyas Gopal,Ankit Rajpoot,6,4,1,1,1,0,1,0,0
Shreyas Gopal,Ankit Rajpoot,6,5,1,1,1,0,1,0,0
Shreyas Gopal,Axar Patel,4,1,1,1,1,0,1,0,0
Shreyas Gopal,Axar Patel,4,2,1,1,1,0,1,0,0
Shreyas Gopal,Axar Patel,4,3,1,1,1,0,1,0,0
Shreyas Gopal,Axar Patel,4,5,1,1,1,0,1,0,0
Shreyas Gopal,Bhuvneshwar Kumar,10,1,1,1,1,0,1,0,0
Shreyas Gopal,Bhuvneshwar Kumar,10,2,1,1,1,0,1,0,0
Shreyas Gopal,Bhuvneshwar Kumar,10,3,1,1,1,0,1,0,0
Shreyas Gopal,Bhuvneshwar Kumar,10,4,1,1,1,0,1,0,0
Shreyas Gopal,Bhuvneshwar Kumar,10,6,1,2,1,0,1,0,0
Shreyas Gopal,Bhuvneshwar Kumar,10,7,1,2,1,0,1,0,0
Shreyas Gopal,Chris Morris,1,5,1,1,1,0,1,0,0
Shreyas Gopal,Imran Tahir,5,1,1,1,1,0,1,0,0
Shreyas Gopal,Imran Tahir,5,4,1,2,1,0,1,0,0
Shreyas Gopal,Imran Tahir,5,6,1,1,1,0,1,0,0
Shreyas Gopal,Karn Sharma,3,1,1,1,1,0,1,0,0
Shreyas Gopal,Karn Sharma,3,3,1,1,1,0,1,0,0
Shreyas Gopal,Karn Sharma,3,5,1,1,1,0,1,0,0
Shreyas Gopal,MR Marsh,3,3,1,1,1,0,1,0,0
Shreyas Gopal,MR Marsh,3,4,1,1,1,0,1,0,0
Shreyas Gopal,MR Marsh,3,6,1,1,1,0,1,0,0
Shreyas Gopal,Murugan Ashwin,4,2,1,1,1,0,1,0,0
Shreyas Gopal,Murugan Ashwin,4,3,1,1,1,0,1,0,0
Shreyas Gopal,Murugan Ashwin,4,5,1,1,1,0,1,0,0
Shreyas Gopal,Murugan Ashwin,4,6,1,1,1,0,1,0,0
Shreyas Gopal,R Bhatia,9,2,1,1,1,0,1,0,0
Shreyas Gopal,R Bhatia,9,3,2,1,1,0,1,0,0
Shreyas Gopal,R Bhatia,9,4,2,1,1,0,1,0,0
Shreyas Gopal,R Bhatia,9,5,2,1,1,0,1,0,0
Shreyas Gopal,R Bhatia,9,6,2,1,1,0,1,0,0
Shreyas Gopal,Rashid Khan,8,1,2,1,1,0,1,0,0
Shreyas Gopal,Rashid Khan,8,2,2,1,1,0,1,0,0
Shreyas Gopal,Rashid Khan,8,3,2,1,1,0,1,0,0
Shreyas Gopal,Rashid Khan,8,4,1,1,1,0,1,0,0
Shreyas Gopal,Rashid Khan,8,5,2,1,1,0,1,0,0
Shreyas Gopal,Rashid Khan,8,6,2,2,1,0,1,0,0
Shreyas Gopal,Ravindra Jadeja,4,1,2,1,1,0,1,0,0
Shreyas Gopal,Ravindra Jadeja,4,3,2,1,1,0,1,0,0
Shreyas Gopal,Ravindra Jadeja,4,5,2,1,1,0,1,0,0
Shreyas Gopal,Ravindra Jadeja,4,6,1,1,1,0,1,0,0
Shreyas Gopal,Sam Curran,1,2,1,1,1,0,1,0,0
Shreyas Gopal,Shane Watson,2,5,1,1,1,0,1,0,0
Shreyas Gopal,Shane Watson,2,6,1,1,1,0,1,0,0
Shreyas Gopal,Shardul Thakur,1,2,1,1,1,0,1,0,0
Shreyas Gopal,Siddarth Kaul,2,5,1,1,1,0,1,0,0
Shreyas Gopal,Siddarth Kaul,2,6,1,1,1,0,1,0,0
Shreyas Gopal,WD Parnell,5,1,1,2,1,0,1,0,0
Shreyas Gopal,WD Parnell,5,4,1,2,1,0,1,0,0
Shreyas Gopal,WD Parnell,5,5,1,2,1,0,1,0,0
Shreyas Gopal,WD Parnell,5,6,1,1,1,0,1,0,0
Shreyas Iyer,A Ashish Reddy,5,2,1,0,0,0,0,0,0
Shreyas Iyer,A Ashish Reddy,5,3,1,0,0,0,0,0,0
Shreyas Iyer,A Ashish Reddy,5,4,1,0,1,0,0,0,0
Shreyas Iyer,A Ashish Reddy,5,5,1,0,1,0,0,0,1
Shreyas Iyer,A Ashish Reddy,5,6,1,1,1,0,0,0,1
Shreyas Iyer,A Nehra,5,1,1,1,1,0,1,0,1
Shreyas Iyer,A Nehra,5,2,1,1,1,0,1,0,1
Shreyas Iyer,A Nehra,5,4,1,1,1,0,1,0,1
Shreyas Iyer,A Nehra,5,5,1,1,1,0,1,0,1
Shreyas Iyer,A Nehra,5,6,1,1,1,0,1,0,1
Shreyas Iyer,AB Dinda,11,1,1,2,1,0,1,0,1
Shreyas Iyer,AB Dinda,11,2,1,1,1,0,1,0,1
Shreyas Iyer,AB Dinda,11,4,1,1,1,0,1,0,1
Shreyas Iyer,AB Dinda,11,5,1,1,1,0,1,0,1
Shreyas Iyer,AB Dinda,11,6,1,1,1,0,1,0,1
Shreyas Iyer,AB Dinda,11,7,1,1,1,0,1,0,1
Shreyas Iyer,Akila Dananjaya,4,1,1,1,1,0,1,0,1
Shreyas Iyer,Akila Dananjaya,4,5,1,1,1,0,1,0,1
Shreyas Iyer,Akila Dananjaya,4,6,1,1,1,0,1,0,1
Shreyas Iyer,Akila Dananjaya,4,7,1,1,1,0,1,0,1
Shreyas Iyer,Andre Russell,37,1,4,2,1,0,1,0,1
Shreyas Iyer,Andre Russell,37,2,1,2,1,0,1,0,2
Shreyas Iyer,Andre Russell,37,3,3,1,1,0,2,0,2
Shreyas Iyer,Andre Russell,37,4,4,2,1,0,1,0,2
Shreyas Iyer,Andre Russell,37,5,3,2,1,0,1,0,2
Shreyas Iyer,Andre Russell,37,6,3,1,1,0,1,0,2
Shreyas Iyer,Andre Russell,37,7,3,1,1,0,1,0,1
Shreyas Iyer,Andrew Tye,8,2,3,2,1,0,1,0,1
Shreyas Iyer,Andrew Tye,8,4,3,1,1,0,1,0,1
Shreyas Iyer,Andrew Tye,8,5,3,1,1,0,1,0,1
Shreyas Iyer,Andrew Tye,8,6,3,2,1,0,1,1,1
Shreyas Iyer,Andrew Tye,8,7,1,2,1,0,1,1,1
Shreyas Iyer,Ankit Rajpoot,6,1,1,2,1,0,1,1,1
Shreyas Iyer,Ankit Rajpoot,6,2,1,2,1,0,1,1,1
Shreyas Iyer,Ankit Rajpoot,6,3,1,2,1,0,1,1,1
Shreyas Iyer,Ankit Rajpoot,6,4,1,2,1,0,1,1,1
Shreyas Iyer,Ankit Rajpoot,6,5,1,2,1,0,1,1,1
Shreyas Iyer,Ankit Rajpoot,6,6,1,2,1,0,1,1,1
Shreyas Iyer,Anureet Singh,10,1,1,2,1,0,1,1,1
Shreyas Iyer,Anureet Singh,10,2,1,2,1,0,1,1,1
Shreyas Iyer,Anureet Singh,10,3,2,2,1,0,1,1,1
Shreyas Iyer,Anureet Singh,10,4,2,3,1,0,1,1,1
Shreyas Iyer,Anureet Singh,10,6,2,1,1,0,1,1,1
Shreyas Iyer,Avesh Khan,5,2,2,1,1,0,1,1,1
Shreyas Iyer,Avesh Khan,5,3,2,1,1,0,1,1,1
Shreyas Iyer,Avesh Khan,5,5,1,1,1,0,1,1,1
Shreyas Iyer,Avesh Khan,5,6,1,1,1,0,1,1,1
Shreyas Iyer,Axar Patel,15,1,1,3,1,0,1,1,1
Shreyas Iyer,Axar Patel,15,2,1,1,1,0,1,1,1
Shreyas Iyer,Axar Patel,15,3,1,3,1,0,1,1,1
Shreyas Iyer,Axar Patel,15,4,1,1,1,0,1,1,1
Shreyas Iyer,Axar Patel,15,5,1,1,1,0,1,1,1
Shreyas Iyer,Axar Patel,15,6,1,1,1,0,1,1,1
Shreyas Iyer,Barinder Sran,8,1,1,1,1,0,1,1,1
Shreyas Iyer,Barinder Sran,8,3,1,2,1,0,1,1,1
Shreyas Iyer,Barinder Sran,8,5,1,1,1,0,1,1,1
Shreyas Iyer,Barinder Sran,8,6,1,1,1,0,1,1,1
Shreyas Iyer,Barinder Sran,8,7,1,1,1,0,1,1,1
Shreyas Iyer,Barinder Sran,8,8,1,1,1,0,1,1,1
Shreyas Iyer,Barinder Sran,8,9,1,1,1,0,1,1,1
Shreyas Iyer,Basil Thampi,17,1,3,1,1,0,1,1,1
Shreyas Iyer,Basil Thampi,17,2,3,1,1,0,1,1,1
Shreyas Iyer,Basil Thampi,17,3,1,3,1,0,1,1,1
Shreyas Iyer,Basil Thampi,17,4,1,3,1,0,1,1,1
Shreyas Iyer,Basil Thampi,17,5,1,1,1,0,1,1,1
Shreyas Iyer,Basil Thampi,17,6,1,1,1,0,1,1,1
Shreyas Iyer,Basil Thampi,17,7,1,1,1,0,1,1,1
Shreyas Iyer,Ben Cutting,2,1,1,1,1,0,1,1,1
Shreyas Iyer,Ben Cutting,2,4,1,1,1,0,1,1,1
Shreyas Iyer,Ben Stokes,6,1,1,2,1,0,1,1,1
Shreyas Iyer,Ben Stokes,6,3,1,2,1,0,1,1,1
Shreyas Iyer,Ben Stokes,6,4,1,1,1,0,1,1,1
Shreyas Iyer,Ben Stokes,6,5,1,1,1,0,1,1,1
Shreyas Iyer,Bhuvneshwar Kumar,26,1,1,2,1,0,1,1,1
Shreyas Iyer,Bhuvneshwar Kumar,26,2,1,1,1,0,1,1,1
Shreyas Iyer,Bhuvneshwar Kumar,26,3,3,1,1,0,1,1,1
Shreyas Iyer,Bhuvneshwar Kumar,26,4,3,2,1,0,1,1,1
Shreyas Iyer,Bhuvneshwar Kumar,26,5,2,1,1,0,2,1,1
